Rule,support,confidence,lift
"Peanuts, PROCESS = Roasting, PROCESS = Boiling, Tomatoes, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Garlic, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.12,0.6521739130434783,1.8115942028985508
"Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Plantains, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.08,0.9090909090909092,1.8037518037518039
"Dried fish, PROCESS = Smoking, PROCESS = Boiling, Peanuts, PROCESS = Roasting, PROCESS = Boiling  ⇒  Garlic, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.056,0.6363636363636365,1.767676767676768
"Plantains, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Tomatoes, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.064,0.888888888888889,1.7636684303350971
"Salt, Leeks, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Garlic, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.096,0.6315789473684211,1.754385964912281
"Plantains, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Tomatoes, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.056,0.7777777777777779,1.7361111111111114
"Watermelon seeds, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, Palm oil/fat, QUALITATIVE-INFO = Red",0.064,0.7272727272727273,1.7152658662092626
"Leeks, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh  ⇒  Garlic, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.064,0.6153846153846154,1.7094017094017095
"Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, Tomatoes, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Garlic, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.088,0.6111111111111112,1.697530864197531
"Leeks, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Palm oil/fat, QUALITATIVE-INFO = Red  ⇒  Garlic, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.088,0.6111111111111112,1.697530864197531
"Watermelon seeds, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Chili peppers, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Red, Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.064,0.7272727272727273,1.6835016835016836
"Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Bitterleaves, PROCESS = Raw, no heat treatment, PROCESS = Boiling, GENERIC-TERM = Other  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.072,0.7499999999999999,1.6741071428571426
"Leeks, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Peanuts, PROCESS = Roasting, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.088,1.0,1.6666666666666667
"Leeks, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Tomatoes, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.08,1.0,1.6666666666666667
"Leeks, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.088,1.0,1.6666666666666667
"Leeks, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Garlic, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.096,1.0,1.6666666666666667
"Salt, Maize flour, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Yellow  ⇒  Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.064,0.888888888888889,1.658374792703151
"Garlic, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Tomatoes, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.12,0.8333333333333334,1.6534391534391535
"Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, Tomatoes, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.12,0.8333333333333334,1.6534391534391535
"Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Tomatoes, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.112,0.8235294117647058,1.6339869281045751
"Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, Plantains, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.112,0.8235294117647058,1.6339869281045751
"Leeks, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Peanuts, PROCESS = Roasting, PROCESS = Boiling  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.064,0.7272727272727273,1.6233766233766234
"Leeks, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.064,0.7272727272727273,1.6233766233766234
"Watermelon seeds, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Palm oil/fat, QUALITATIVE-INFO = Red  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.064,0.7272727272727273,1.6233766233766234
"Chili peppers, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Red, Watermelon seeds, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.064,0.7272727272727273,1.6233766233766234
"Watermelon seeds, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.064,0.7272727272727273,1.6233766233766234
"Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Plantains, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.064,0.7272727272727273,1.6233766233766234
"Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Plantains, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.104,0.8125,1.6121031746031746
"Nightshade, black, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, Stock cubes or granulate (bouillon base), PROCESS = Boiling",0.064,0.6153846153846154,1.6025641025641026
"Garlic, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Plantains, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.08,0.7142857142857143,1.594387755102041
"Leeks, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Tomatoes, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.064,0.8,1.5873015873015874
"Salt, Leeks, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.144,0.9473684210526315,1.5789473684210527
"Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Tomatoes, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.096,0.7058823529411764,1.57563025210084
"Leeks, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Palm oil/fat, QUALITATIVE-INFO = Red  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.136,0.9444444444444445,1.5740740740740742
"Bitterleaves, PROCESS = Raw, no heat treatment, PROCESS = Boiling, GENERIC-TERM = Other  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling, Palm oil/fat, QUALITATIVE-INFO = Red",0.096,0.75,1.5625
"Leeks, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Tomatoes, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.056,0.7,1.5624999999999998
"Garlic, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Plantains, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.088,0.7857142857142857,1.5589569160997732
"Chili peppers, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Red, Bitterleaves, PROCESS = Raw, no heat treatment, PROCESS = Boiling, GENERIC-TERM = Other  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.088,0.7857142857142857,1.5589569160997732
"Plantains, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Salt, Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.176,0.7096774193548386,1.5563101301641198
"Leeks, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Salt, Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.104,0.619047619047619,1.5476190476190472
"Bitterleaves, PROCESS = Raw, no heat treatment, PROCESS = Boiling, GENERIC-TERM = Other, Stock cubes or granulate (bouillon base), PROCESS = Boiling  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.072,0.6923076923076923,1.5453296703296702
"Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Stock cubes or granulate (bouillon base), PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.168,0.7777777777777778,1.5432098765432098
"Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, Leeks, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.096,0.9230769230769231,1.5384615384615385
"Nightshade, black, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Salt, Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.064,0.6153846153846154,1.5384615384615385
"Salt, Leeks, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.104,0.6842105263157895,1.5272556390977443
"Chili peppers, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Red, Maize flour, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Yellow  ⇒  Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.072,0.8181818181818181,1.5264586160108546
"Maize flour, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Yellow, Stock cubes or granulate (bouillon base), PROCESS = Boiling  ⇒  Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.072,0.8181818181818181,1.5264586160108546
"Peanuts, PROCESS = Roasting, PROCESS = Boiling, Tomatoes, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.168,0.9130434782608696,1.5217391304347827
"Nightshade, black, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Stock cubes or granulate (bouillon base), PROCESS = Boiling",0.072,0.6923076923076923,1.5182186234817814
"Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Plantains, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.104,0.7647058823529411,1.5172735760971054
"Garlic, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.208,0.7647058823529411,1.5172735760971054
"Leeks, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.08,0.9090909090909092,1.5151515151515154
"Palm oil/fat, QUALITATIVE-INFO = Red, Tomatoes, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.24,0.9090909090909091,1.5151515151515151
"Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.152,0.6785714285714285,1.5146683673469385
"Leeks, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Salt, Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.144,0.857142857142857,1.5090543259557343
"Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.152,0.9047619047619047,1.507936507936508
"Bitterleaves, PROCESS = Raw, no heat treatment, PROCESS = Boiling, GENERIC-TERM = Other  ⇒  Salt, Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.088,0.6875,1.5076754385964912
"Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, Bitterleaves, PROCESS = Raw, no heat treatment, PROCESS = Boiling, GENERIC-TERM = Other  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.072,0.8999999999999999,1.5
"Bitterleaves, PROCESS = Raw, no heat treatment, PROCESS = Boiling, GENERIC-TERM = Other, Palm oil/fat, QUALITATIVE-INFO = Red  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.096,0.75,1.4880952380952381
"Bitterleaves, PROCESS = Raw, no heat treatment, PROCESS = Boiling, GENERIC-TERM = Other  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.096,0.75,1.4880952380952381
"Leeks, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.096,0.6666666666666667,1.4880952380952381
"Salt, Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.192,0.75,1.4880952380952381
"Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.168,0.75,1.4880952380952381
"Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Palm oil/fat, QUALITATIVE-INFO = Red  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.192,0.75,1.4880952380952381
"Leeks, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Garlic, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.072,0.7499999999999999,1.488095238095238
"Leeks, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Garlic, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.064,0.6666666666666666,1.488095238095238
"Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, Tomatoes, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.128,0.888888888888889,1.4814814814814816
"Garlic, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Tomatoes, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.128,0.888888888888889,1.4814814814814816
"Chili peppers, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Red, Tomatoes, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.248,0.8857142857142857,1.4761904761904763
"Bitterleaves, PROCESS = Raw, no heat treatment, PROCESS = Boiling, GENERIC-TERM = Other  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, Palm oil/fat, QUALITATIVE-INFO = Red",0.08,0.625,1.474056603773585
"Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Tomatoes, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.12,0.8823529411764705,1.4705882352941175
"Leeks, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Chili peppers, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Red, Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.144,0.857142857142857,1.4677103718199607
"Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Salt, Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.192,0.6666666666666667,1.4619883040935673
"Yams, PROCESS = Boiling  ⇒  Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Stock cubes or granulate (bouillon base), PROCESS = Boiling",0.08,0.6666666666666667,1.4619883040935673
"Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, Watermelon seeds, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.056,0.875,1.4583333333333335
"Bitterleaves, PROCESS = Raw, no heat treatment, PROCESS = Boiling, GENERIC-TERM = Other, Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.056,0.875,1.4583333333333335
"Peanuts, PROCESS = Roasting, PROCESS = Boiling, Kidney bean (dry seeds), PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Red  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.056,0.875,1.4583333333333335
"Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Tomatoes, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.168,0.875,1.4583333333333335
"Peanuts, PROCESS = Roasting, PROCESS = Boiling, Tomatoes, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.12,0.6521739130434783,1.4557453416149069
"Salt, Plantains, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.176,0.7333333333333333,1.455026455026455
"Salt, Bitterleaves, PROCESS = Raw, no heat treatment, PROCESS = Boiling, GENERIC-TERM = Other  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.088,0.7333333333333333,1.455026455026455
"Nightshade, black, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, Palm oil/fat, QUALITATIVE-INFO = Red",0.064,0.6153846153846154,1.451378809869376
"Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Stock cubes or granulate (bouillon base), PROCESS = Boiling  ⇒  Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.168,0.7777777777777778,1.451077943615257
"Chili peppers, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Red, Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.192,0.7272727272727273,1.443001443001443
"Leeks, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.064,0.7272727272727273,1.443001443001443
"Dried fish, PROCESS = Smoking, PROCESS = Boiling, Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.064,0.7272727272727273,1.443001443001443
"Garlic, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.192,0.7272727272727273,1.443001443001443
"Yams, PROCESS = Boiling, Chili peppers, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Red  ⇒  Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.08,0.7692307692307693,1.4351320321469576
"Salt, Yams, PROCESS = Boiling  ⇒  Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.08,0.7692307692307693,1.4351320321469576
"Chili peppers, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Red, Bitterleaves, PROCESS = Raw, no heat treatment, PROCESS = Boiling, GENERIC-TERM = Other  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.072,0.6428571428571428,1.4349489795918366
"Tomatoes, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Chili peppers, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Red, Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.248,0.8378378378378378,1.434653831914106
"Leeks, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Chili peppers, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Red, Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.104,0.619047619047619,1.4329805996472662
"Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.208,0.7222222222222222,1.4329805996472662
"Garlic, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Stock cubes or granulate (bouillon base), PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.208,0.7222222222222222,1.4329805996472662
"Bitterleaves, PROCESS = Raw, no heat treatment, PROCESS = Boiling, GENERIC-TERM = Other  ⇒  Chili peppers, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Red, Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.088,0.6875,1.4322916666666667
"Leeks, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.144,0.857142857142857,1.4285714285714284
"Garlic, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.144,0.7199999999999999,1.4285714285714284
