Rule,support,confidence,lift
"Chili peppers, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Red, Leeks, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.144,0.857142857142857,1.4285714285714284
"Nightshade, black, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Chili peppers, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Red, Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.064,0.6153846153846154,1.4245014245014247
"Peanuts, PROCESS = Roasting, PROCESS = Boiling, Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.224,0.6363636363636365,1.4204545454545456
"Peanuts, PROCESS = Roasting, PROCESS = Boiling, Plantains, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.112,0.6363636363636365,1.4204545454545456
"Chili peppers, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Red, Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.168,0.6363636363636364,1.4204545454545454
"Nightshade, black, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Palm oil/fat, QUALITATIVE-INFO = Red",0.072,0.6923076923076923,1.4186633039092056
"Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.12,0.7142857142857142,1.4172335600907027
"Garlic, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Palm oil/fat, QUALITATIVE-INFO = Red  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.24,0.7142857142857142,1.4172335600907027
"Garlic, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Salt, Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.232,0.6444444444444445,1.4132553606237817
"Plantains, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Chili peppers, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Red, Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.168,0.6774193548387097,1.4112903225806452
"Plantains, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling, Palm oil/fat, QUALITATIVE-INFO = Red",0.168,0.6774193548387097,1.4112903225806452
"Bitterleaves, PROCESS = Raw, no heat treatment, PROCESS = Boiling, GENERIC-TERM = Other, Stock cubes or granulate (bouillon base), PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.088,0.8461538461538461,1.4102564102564104
"Maize flour, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Yellow  ⇒  Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Stock cubes or granulate (bouillon base), PROCESS = Boiling",0.072,0.6428571428571428,1.4097744360902253
"Plantains, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.176,0.7096774193548386,1.408090117767537
"Salt, Garlic, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.232,0.7073170731707317,1.4034068912117692
"Tomatoes, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Stock cubes or granulate (bouillon base), PROCESS = Boiling",0.216,0.7297297297297297,1.4033264033264032
"Garlic, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.168,0.84,1.4
"Salt, Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.192,0.75,1.3992537313432836
"Peanuts, PROCESS = Roasting, PROCESS = Boiling, Garlic, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.208,0.8387096774193548,1.3978494623655913
"Tomatoes, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.248,0.8378378378378378,1.3963963963963963
"Stock cubes or granulate (bouillon base), PROCESS = Boiling, Plantains, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.152,0.7037037037037037,1.3962375073486184
"Bitterleaves, PROCESS = Raw, no heat treatment, PROCESS = Boiling, GENERIC-TERM = Other  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.08,0.625,1.3950892857142856
"Bitterleaves, PROCESS = Raw, no heat treatment, PROCESS = Boiling, GENERIC-TERM = Other, Palm oil/fat, QUALITATIVE-INFO = Red  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.08,0.625,1.3950892857142856
"Plantains, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling, Stock cubes or granulate (bouillon base), PROCESS = Boiling",0.152,0.6129032258064516,1.3929618768328447
"Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Chili peppers, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Red, Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.192,0.6666666666666667,1.388888888888889
"Garlic, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.168,0.7000000000000001,1.388888888888889
"Palm oil/fat, QUALITATIVE-INFO = Red, Plantains, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.168,0.7000000000000001,1.388888888888889
"Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling, Palm oil/fat, QUALITATIVE-INFO = Red",0.192,0.6666666666666667,1.388888888888889
"Chili peppers, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Red, Plantains, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.168,0.7000000000000001,1.388888888888889
"Leeks, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Stock cubes or granulate (bouillon base), PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.12,0.8333333333333334,1.388888888888889
"Garlic, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling, Palm oil/fat, QUALITATIVE-INFO = Red",0.24,0.6666666666666666,1.3888888888888888
"Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, Bitterleaves, PROCESS = Raw, no heat treatment, PROCESS = Boiling, GENERIC-TERM = Other  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.056,0.7,1.3888888888888888
"Taros, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Tomatoes, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.056,0.7,1.3888888888888888
"Tomatoes, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Palm oil/fat, QUALITATIVE-INFO = Red",0.24,0.8108108108108109,1.388374676045909
"Leeks, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Palm oil/fat, QUALITATIVE-INFO = Red",0.136,0.8095238095238095,1.3861709067188521
"Palm oil/fat, QUALITATIVE-INFO = Red, Tomatoes, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.184,0.6969696969696969,1.3828763828763828
"Chili peppers, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Red, Leeks, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.104,0.619047619047619,1.3818027210884352
"Leeks, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.104,0.619047619047619,1.3818027210884352
"Salt, Tomatoes, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.232,0.8285714285714285,1.380952380952381
"Tomatoes, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Salt, Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.232,0.7837837837837839,1.379901027788352
"Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Garlic, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.168,0.6176470588235294,1.3786764705882353
"Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.144,0.6923076923076923,1.3736263736263736
"Bitterleaves, PROCESS = Raw, no heat treatment, PROCESS = Boiling, GENERIC-TERM = Other, Stock cubes or granulate (bouillon base), PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.072,0.6923076923076923,1.3736263736263736
"Nightshade, black, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Stock cubes or granulate (bouillon base), PROCESS = Boiling  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.064,0.6153846153846154,1.3736263736263736
"Nightshade, black, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.064,0.6153846153846154,1.3736263736263736
"Nightshade, black, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Salt, Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.072,0.6923076923076923,1.3736263736263736
"Nightshade, black, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Palm oil/fat, QUALITATIVE-INFO = Red  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.064,0.6153846153846154,1.3736263736263736
"Salt, Nightshade, black, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.064,0.6153846153846154,1.3736263736263736
"Chili peppers, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Red, Nightshade, black, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.064,0.6153846153846154,1.3736263736263736
"Leeks, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Stock cubes or granulate (bouillon base), PROCESS = Boiling",0.12,0.7142857142857142,1.3736263736263734
"Chili peppers, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Red, Garlic, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.232,0.6904761904761905,1.3699924414210127
"Garlic, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.248,0.6888888888888889,1.3668430335097002
"Yams, PROCESS = Boiling  ⇒  Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Palm oil/fat, QUALITATIVE-INFO = Red",0.08,0.6666666666666667,1.3661202185792352
"Leeks, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Palm oil/fat, QUALITATIVE-INFO = Red  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.088,0.6111111111111112,1.3640873015873016
"Garlic, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Tomatoes, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.088,0.6111111111111112,1.3640873015873016
"Leeks, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Stock cubes or granulate (bouillon base), PROCESS = Boiling  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.088,0.6111111111111112,1.3640873015873016
"Stock cubes or granulate (bouillon base), PROCESS = Boiling, Tomatoes, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.216,0.8181818181818181,1.3636363636363635
"Chili peppers, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Red, Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.216,0.8181818181818181,1.3636363636363635
"Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Plantains, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.064,0.7272727272727273,1.3568521031207599
"Chili peppers, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Red, Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.192,0.7272727272727273,1.3568521031207599
"Dried fish, PROCESS = Smoking, PROCESS = Boiling, Peanuts, PROCESS = Roasting, PROCESS = Boiling  ⇒  Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.064,0.7272727272727273,1.3568521031207599
"Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.224,0.6829268292682926,1.3550135501355012
"Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Palm oil/fat, QUALITATIVE-INFO = Red  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.208,0.8125,1.3541666666666667
"Nightshade, black, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Chili peppers, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Red, Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.072,0.6923076923076923,1.3521634615384615
"Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.208,0.7222222222222222,1.34742951907131
"Peanuts, PROCESS = Roasting, PROCESS = Boiling, Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.168,0.8076923076923078,1.3461538461538465
"Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Tomatoes, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.168,0.6774193548387097,1.3440860215053765
"Garlic, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Chili peppers, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Red, Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.232,0.6444444444444445,1.3425925925925928
"Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.216,0.6,1.3392857142857142
"Salt, Bitterleaves, PROCESS = Raw, no heat treatment, PROCESS = Boiling, GENERIC-TERM = Other  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.072,0.6,1.3392857142857142
"Peanuts, PROCESS = Roasting, PROCESS = Boiling, Taros, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh",0.072,0.6,1.3392857142857142
"Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, Peanuts, PROCESS = Roasting, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.224,0.7999999999999999,1.3333333333333333
"Yams, PROCESS = Boiling, Stock cubes or granulate (bouillon base), PROCESS = Boiling  ⇒  Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.08,0.7142857142857143,1.3326226012793176
"Yams, PROCESS = Boiling, Palm oil/fat, QUALITATIVE-INFO = Red  ⇒  Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.08,0.7142857142857143,1.3326226012793176
"Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.16,0.7142857142857143,1.3326226012793176
"Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.12,0.7142857142857142,1.3326226012793174
"Kidney bean (dry seeds), PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Red  ⇒  Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Palm oil/fat, QUALITATIVE-INFO = Red",0.088,0.6470588235294117,1.3259402121504338
"Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.216,0.7941176470588235,1.3235294117647058
"Yams, PROCESS = Boiling  ⇒  Salt, Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.08,0.6666666666666667,1.3227513227513228
"Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Salt, Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.192,0.6666666666666667,1.3227513227513228
"Dried fish, PROCESS = Smoking, PROCESS = Boiling, Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.064,0.6666666666666666,1.3227513227513226
"Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Bitterleaves, PROCESS = Raw, no heat treatment, PROCESS = Boiling, GENERIC-TERM = Other  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.064,0.6666666666666666,1.3227513227513226
"Bitterleaves, PROCESS = Raw, no heat treatment, PROCESS = Boiling, GENERIC-TERM = Other  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Stock cubes or granulate (bouillon base), PROCESS = Boiling",0.088,0.6875,1.3221153846153846
"Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Tomatoes, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.096,0.7058823529411764,1.3169446883230902
"Garlic, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.208,0.7878787878787878,1.3131313131313131
"Chili peppers, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Red, Bitterleaves, PROCESS = Raw, no heat treatment, PROCESS = Boiling, GENERIC-TERM = Other  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.088,0.7857142857142857,1.3095238095238095
"Chili peppers, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Red, Garlic, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.264,0.7857142857142857,1.3095238095238095
"Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, Bitterleaves, PROCESS = Raw, no heat treatment, PROCESS = Boiling, GENERIC-TERM = Other  ⇒  Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.056,0.7,1.3059701492537312
"Watermelon seeds, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Palm oil/fat, QUALITATIVE-INFO = Red",0.056,0.6363636363636365,1.3040238450074517
"Chili peppers, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Red, Tomatoes, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.184,0.657142857142857,1.3038548752834465
"Mackerel, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Fresh  ⇒  Chili peppers, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Red, Peanuts, PROCESS = Roasting, PROCESS = Boiling",0.28,0.625,1.3020833333333335
"Yams, PROCESS = Boiling  ⇒  Chili peppers, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Red, Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.08,0.6666666666666667,1.3020833333333335
"Salt, Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.2,0.78125,1.3020833333333335
"Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Chili peppers, PROCESS = Raw, no heat treatment, PROCESS = Boiling, QUALITATIVE-INFO = Red, Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.192,0.6666666666666667,1.3020833333333335
"Garlic, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Ginger roots, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.184,0.6969696969696969,1.3003165988240613
"Plantains, PROCESS = Raw, no heat treatment, PROCESS = Boiling, Tomatoes, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.056,0.7777777777777779,1.2962962962962965
"Stock cubes or granulate (bouillon base), PROCESS = Boiling, Watermelon seeds, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.056,0.7777777777777779,1.2962962962962965
"Salt, Watermelon seeds, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.056,0.7777777777777779,1.2962962962962965
"Peanuts, PROCESS = Roasting, PROCESS = Boiling, Onions, PROCESS = Raw, no heat treatment, PROCESS = Boiling  ⇒  Rice grain, polished, PROCESS = Raw, no heat treatment, PROCESS = Boiling",0.224,0.7777777777777779,1.2962962962962965
